L	p	F(p)
16,0.14,  0 
16,0.15,  0 
16,0.16,  0 
16,0.17,  0 
16,0.18,  0 
16,0.19,  0 
16,0.2,  0 
16,0.21,  0 
16,0.22,  0 
16,0.23,  0 
16,0.24,  0 
16,0.25,  0 
16,0.26,  0 
16,0.27,  0 
16,0.28,  0 
16,0.29,  0 
16,0.3,  0 
16,0.31,  0 
16,0.32,  0 
16,0.33,0.0002 
16,0.34,0.0004 
16,0.35,0.0002 
16,0.36,0.0004 
16,0.37,0.001 
16,0.38,0.0026 
16,0.39,0.0034 
16,0.4,0.0042 
16,0.41,0.0058 
16,0.42,0.007 
16,0.43,0.0118 
16,0.44,0.0166 
16,0.45,0.0242 
16,0.46,0.0314 
16,0.47,0.0402 
16,0.48,0.0582 
16,0.49,0.082 
16,0.5,0.105 
16,0.51,0.148 
16,0.52,0.186 
16,0.53,0.233 
16,0.54,0.275 
16,0.55,0.326 
16,0.56,0.384 
16,0.57,0.442 
16,0.58,0.506 
16,0.59,0.555 
16,0.6,0.616 
16,0.61,0.674 
16,0.62,0.744 
16,0.63,0.793 
16,0.64,0.838 
16,0.65,0.868 
16,0.66,0.896 
16,0.67,0.927 
16,0.68,0.947 
16,0.69,0.963 
16,0.7,0.974 
16,0.71,0.983 
16,0.72,0.99 
16,0.73,0.993 
16,0.74,0.995 
16,0.75,0.999 
16,0.76,0.999 
16,0.77,  1 
16,0.78,  1 
16,0.79,  1 
16,0.8,0.999 
16,0.81,  1 
16,0.82,  1 
16,0.83,  1 
16,0.84,  1 
16,0.85,  1 
16,0.86,  1 
16,0.87,  1 
16,0.88,  1 
16,0.89,  1 
16,0.9,  1 
16,0.91,  1 
16,0.92,  1 
16,0.93,  1 
16,0.94,  1 
16,0.95,  1 
16,0.96,  1 
16,0.97,  1 
16,0.98,  1 
1
